Sentence ID,Biased Sentences,Sources,Toxicity,T-A Combination
6371,沒有你奶奶爺爺的付出，我們這一代會享受在台灣的自由嗎？以前蔣經國的十大建設造就現在的台灣，都是靠外省兵用生命換來的,Youtube,0,"[('外省', '意識形態/政治')]"
6575,現在外省二代的確是台灣的毒瘤，因為太多共諜，你去看他背景幾乎都是外省二代剛退休那種，很可惡啊，而且整天跑中國，根本把台灣當免洗筷,Youtube,1,"[('外省二代', '共諜'), ('外省', '中國')]"
6603,外省第二代朋友們都還説他們是浙江人湖南人之類的，總之不會有人說他們是台灣人。,Youtube,0,"[('外省', '意識形態/政治')]"
6803,外省第二代都抱有消滅臺灣的想法,Youtube,0,"[('外省第二代', '意識形態/政治')]"
6825,外省人都要認同自己是中國人的身分是不管我的事情，但是要讓臺灣2300萬人都接受中共這種獨裁統治的理念我堅決反對,Youtube,0,"[('外省人', '中國人'), ('外省人', '中共')]"
6830,外省人並不接受中共統治，真正的外省人是很反共,Youtube,0,"[('外省人', '反共'), ('外省人', '中共')]"
6831,真正的外省人很反共的,Youtube,0,"[('外省人', '反共')]"
7118,外省人都有愛台灣的共識，台灣早就獨立了,Youtube,0,"[('外省人', '意識形態/政治')]"
7141,看到外省第二代對台灣的認同我都會很感動，畢竟要外省人認同台灣根本不可能,Youtube,0,"[('外省人', '意識形態/政治')]"
7192,請我們年輕人不要糟蹋外省榮民們用血汗保護的台灣,Youtube,0,"[('外省', '榮民')]"
7564,很多外省族群欣風作浪附合中共，惟恐台灣不亂,Youtube,0,"[('外省人', '中共')]"
7596,外省第二代，第三代，第四代，你生十代，都叫外省好嗎！台灣人還是有區分的,Youtube,0,"[('外省人', '意識形態/政治')]"
7716,我認識的外省人大多奇怪，難得有頭腦清楚的人，所以我欣賞你,Youtube,0,"[('外省人', '性格/行為')]"
7868,臺灣最大的黑幫就是外省人建立的，也和政治有勾結，可見外省人不是什麼好東西！,Youtube,1,"[('外省人', '黑幫')]"
8046,外省人的後代多半努力讀書，爭取公職或公費留學,Youtube,0,"[('外省人', '性格/行為')]"
8567,外省女生性格上是非常凶悍和剛烈的,Youtube,0,"[('外省', '剛烈')]"
8641,果然是外省人，有夠野蠻,Youtube,0,"[('外省人', '野蠻')]"
8753,這的確是外省人在聊天時很自然的坐姿,Youtube,0,"[('外省人', '性格/行為')]"
9169,聽說外省人比較疼老婆,Youtube,0,"[('外省人', '性格/行為')]"
12619,我覺得要看生活環境，我們外省村生活長大的幾乎沒有那些奇怪的習俗,Youtube,1,"[('外省人', '性格/行為')]"
14478,有錢外省二代移民過去的就很藍，支持統一，怎麼不移民去中國,PTT,0,"[('外省二代', '藍'), ('外省二代', '統一'), ('外省二代', '有錢')]"
12747655,噁爛的高級外省人,PTT,1,"[('外省人', '高級')]"
25233830,高級外省人,PTT,0,"[('外省人', '高級')]"
7323139,垃圾國民黨搶人民錢，死外省人又在欺負台灣人,PTT,1,"[('外省人', '國民黨')]"
25079647,國民黨舔共外省人立委、議員，都應該滾回中國去,PTT,1,"[('外省人', '國民黨')]"
15781784,中華民國本來就不是國家囉！只是外省人撈台灣錢的工具,PTT,0,"[('外省人', '中華民國')]"
7448073,支持一國兩制的外省人也是寄生在中華民國阿,PTT,1,"[('外省人', '寄生'), ('外省人', '中華民國')]"
6421658,高級外省都一個樣,PTT,0,"[('外省', '高級')]"
184040,像他這種高級外省人過去獨享台灣所有資源，但被罵是所有外省族群要承擔。,PTT,0,"[('外省人', '高級')]"
15890422,就一群巴著黨國的低端外省人,PTT,1,"[('外省人', '黨國')]"
21448880,不要小看外省藍的智商,PTT,0,"[('外省', '藍')]"
12287210,外省2代權貴一直在亂和平,PTT,0,"[('外省', '權貴')]"
500322,低端的外省人，沒有中山獎學金拿，只能去讀軍校加分,PTT,1,"[('外省人', '加分')]"
29213559,外省人心向祖國不意外,PTT,0,"[('外省人', '祖國')]"
20820634,對於國民黨外省官，真的不要期待牠們有什麼道德良知羞,PTT,1,"[('外省', '國民黨')]"
33023684,他就外省第二代，很奇怪我身邊的外省人不管KMT再爛都是會支持,PTT,0,"[('外省人', 'KMT')]"
882030,外省人很有錢，根本沒差,PTT,0,"[('外省人', '有錢')]"
25121740,軍人一堆垃圾外省,PTT,1,"[('外省', '軍人')]"
33076671,台北就外省人的阿，怎樣？不爽把台北買回去阿老實跟你說全台灣素質最高的就台北人，鄉下人閉嘴啦,PTT,1,"[('外省人', '台北')]"
12365079,都講台語，讀公立學校，反正當農夫還不是賺？反觀外省薇閣學生，學才藝、做科展，長大以後大多是法官、科學家、竹科主管、教授，真的很沒出息,PTT,1,"[('外省', '薇閣')]"
22734866,外省薇閣都外包給廠商掃，教出來的學生，教養，品格真的比較優秀,PTT,0,"[('外省', '薇閣')]"
9457530,這些泛藍外省人 都很喜歡講這類自以為有趣的謠言,PTT,0,"[('外省人', '藍')]"
15886965,超越藍綠只投藍 不談族群只支持外省人,PTT,0,"[('外省人', '藍')]"
7920502,不懂吃的北部人就是外省人,PTT,0,"[('外省人', '北部')]"
25590052,我最討厭鼓吹統一，然後國籍是美國的高級外省人,PTT,0,"[('外省人', '統一'), ('外省人', '高級')]"
7945564,台中一堆外省人啦,PTT,0,"[('外省人', '台中')]"
29949607,這就是典型泛藍高級外省人搬弄是非的嘴臉,PTT,0,"[('外省人', '藍'), ('外省人', '高級')]"
10306302,我兩個台北外省第三代同學，都自稱中立選民，說會看政見投票，事實上認識久了就發現藍到爆炸,PTT,0,"[('外省', '藍'), ('外省', '台北')]"
10659343,推 高級外省人真的很中國人,PTT,0,"[('外省人', '中國人'), ('外省人', '高級')]"
11171344,很多都黨國垃圾啊! 30年前就外省人比較有錢移民,PTT,1,"[('外省人', '黨國'), ('外省人', '有錢'), ('外省人', '移民')]"
33876653,台北這種外省垃圾最多，素質極差，跟中國人一樣,PTT,1,"[('外省', '中國人'), ('外省', '台北')]"
12369048,台北市算了啦，外省豬大本營,PTT,1,"[('外省', '台北')]"
14314898,逃來台灣，殺人無數又洗腦人民要反攻中國共匪。現在共匪有錢了就下跪叫爸爸，轉頭嘲笑台灣人民不下跪活該死好。還說別人很丟臉羞恥，因為只有它們是高級外省天龍國人,PTT,1,"[('外省', '有錢'), ('外省', '高級')]"
17400335,深藍很多是高級外省人家族,PTT,0,"[('外省人', '藍'), ('外省人', '高級')]"
1454535,沒什麼作品卻能在演藝圈的外省高級人,PTT,0,"[('外省', '演藝圈'), ('外省', '高級')]"
7088892,這種高級外省人的傲慢還真的是選前到選後始終如一,PTT,0,"[('外省人', '高級'), ('外省人', '傲慢')]"
7109473,外省的族群很團結又會世襲,PTT,0,"[('外省', '團結')]"
7225890,泛藍外省人很團結，幾乎都投泛藍的，台灣人就被分化,PTT,0,"[('外省人', '團結'), ('外省人', '藍')]"
7533263,外省中國人的傲慢,PTT,0,"[('外省', '中國人'), ('外省', '傲慢')]"
10358649,藝人本來就都外省國民黨派的多,PTT,0,"[('外省', '國民黨'), ('外省', '藝人')]"
10670388,自認為高級的外省藝人，才不屑向低等道歉,PTT,0,"[('外省', '高級'), ('外省', '藝人')]"
10673171,外省藍血藝人就是這樣，記住他們嘴臉,PTT,0,"[('外省', '藝人'), ('外省', '藍')]"
14677687,台北市外省人很多，國民黨的票肯定多，外省人很團結，幾乎不會支持其他族群,PTT,0,"[('外省人', '團結'), ('外省人', '國民黨'), ('外省人', '台北')]"
15114341,外省人在政治上真的超團結，再怎麼罵最後一定含淚投KMT,PTT,0,"[('外省人', 'KMT'), ('外省人', '團結')]"
15816771,台灣演藝圈就算沒有中國因素也大多泛藍，很多是外省第1、2、3代,PTT,0,"[('外省', '演藝圈'), ('外省', '藍')]"
22067045,KMT很重視血統的，外省情結外省人很團結的,PTT,0,"[('外省', 'KMT'), ('外省', '團結')]"
33179707,都是外省深藍過氣老藝人,PTT,1,"[('外省', '藝人'), ('外省', '藍')]"
15400000,外省都深藍權貴,PTT,0,"[('外省', '藍'),('外省', '權貴')]"
34485015,太小看外省、軍公教盲目的程度了國民黨再爛也有基本盤,PTT,1,"[('外省', '軍公教'), ('外省', '國民黨')]"
31897731,你看看大安信義區都是住一堆軍公教外省人為什麼？因為外省人都比台灣人有錢又都是軍公教，說台灣80%的資源被外省軍公教掌握也不為過,PTT,0,"[('外省人', '軍公教'), ('外省人', '有錢')]"
992450,庶你媽懶叫，一堆外省第二代軍公教老人還庶民,PTT,1,"[('外省', '軍公教')]"
11318412,很多外省二代藍一路看中時跟年代過來,PTT,0,"[('外省二代', '藍')]"
31343611,少在那裡裝模作樣，都到外省三代了，外省二代在挑媳婦的時候也會想要外省人,PTT,0,"[('外省人', '有錢')]"
20374975,每天看幾乎都是大於五十歲的軍公教跟外省人,PTT,0,"[('外省人', '軍公教')]"
17432136,沒辦法軍公教都外省人居多等統一而已,PTT,0,"[('外省人', '軍公教'), ('外省人', '統一')]"
20374911,就算都是外省人，這還是很讓人害怕，再說台灣沒有內賊、沒有親共的啊！都被滲透成什麼樣了,PTT,0,"[('外省人', '軍人')]"
21931612,外省人不意外，當初來台的軍人都是下下階層,PTT,1,"[('外省人', '軍人')]"
33243816,很多外省人瞧不起警察，認為那是地痞在幹的，外省軍人保家衛國地位高於警察,PTT,0,"[('外省人', '軍人')]"
34168243,高級外省人講難聽點就是特權階級,PTT,0,"[('外省人', '特權'), ('外省人', '高級')]"
26023895,有些外省人進dpp，說穿了就是沒從kmt分到利益啊,PTT,0,"[('外省人', 'kmt')]"
1202862,很多外省人還是認為自己是中國人不認同台灣,PTT,0,"[('外省人', '中國人')]"
33649133,老外省人跟中國人超像的,PTT,0,"[('外省人', '中國人')]"
33649134,老外省人不就是中國人嗎？,PTT,0,"[('外省人', '中國人')]"
29817304,挑戰外省人，就是挑戰中國人，外省人滾出台灣,PTT,1,"[('外省人', '中國人')]"
25528809,外省人自己要當中國人怪我囉,PTT,1,"[('外省人', '中國人')]"
62716,原來是從中國逃難來的外省狗,PTT,1,"[('外省', '逃難')]"
7788887,廢物外省豬怕又要逃難一次啊，沒得逃啦,PTT,1,"[('外省', '逃難')]"
14523204,外省國民黨難民老人才是亂源，逃難又貪生怕死能多有品,PTT,1,"[('外省', '逃難'), ('外省', '國民黨')]"
32989417,他才是正統外省樣板典範，想做一個堂堂正正中國人標準滯台支那賤畜,PTT,1,"[('外省', '滯台'), ('外省', '中國人')]"
31086905,就外省家庭從小洗腦自己是中國人啊，不意外,PTT,0,"[('外省', '中國人')]"
21459341,我是在幫外省藍解套，每天都想當中國人想的要死,PTT,1,"[('外省', '藍'), ('外省', '中國人')]"
31292971,看那一臉都中國人臉，外省臉,PTT,0,"[('外省', '中國人')]"
10228649,高級外省人吃肉，低端外省人喝湯,PTT,1,"[('外省人', '高級')]"
17667038,我都不吃直接吃麥當勞，鹽酥雞是有錢人高級外省人吃的,PTT,0,"[('外省人', '有錢'), ('外省人', '高級')]"
139733,高級外省人嘴臉啊,PTT,0,"[('外省人', '高級')]"
10360902,跟滯台高級外省人一模一樣耶！,PTT,1,"[('外省人', '滯台'), ('外省人', '高級')]"
7266794,高級外省人早就都移民了，還出不去的都是第二第三流的或者是還想在這裡繼續撈好處捨不得走,PTT,1,"[('外省人', '高級'), ('外省人', '移民')]"
11715634,只有國民黨才是真中華民國，高級外省人思維,PTT,0,"[('外省人', '中華民國'), ('外省人', '國民黨'), ('外省人', '高級')]"
33881127,外省人認為中共統治的土地 都是中華民國，連台灣也只是代管而已,PTT,0,"[('外省人', '中華民國'), ('外省人', '中共')]"
22484386,中華民國的根早以腐爛，看看這些外省人,PTT,1,"[('外省人', '中華民國')]"
184027,外省人就是現實啊,PTT,0,"[('外省人', '現實')]"
29161316,現實就是外省人大都是軍公教受過良好教育的族群,PTT,0,"[('外省人', '現實'), ('外省人', '軍公教')]"
1822226,我大膽下個小結：外省人是製造族群裂痕的最大來源，而且即使到了第2、3、4代，其撕裂的力道還是很大,PTT,1,"[('外省人', '製造族群裂痕')]"
29002068,當年能跑來台灣的外省人多半是有錢人,PTT,0,"[('外省人', '有錢')]"
26205585,很多外省人自覺驕傲是因為他們覺得他們故鄉的文化比較高級，看到比較貧窮階級的台灣人會覺得他們沒文化,PTT,0,"[('外省人', '有錢'), ('外省人', '高級')]"
26477496,有錢就想移民通常是外省人。,PTT,0,"[('外省人', '有錢'), ('外省人', '移民')]"
23279303,外省人好像都很有錢,PTT,0,"[('外省人', '有錢')]"
795161,台北外省人吃人基因,PTT,1,"[('外省人', '台北')]"
12044119,台北就外省人逃難聚集地,PTT,0,"[('外省人', '逃難'), ('外省人', '台北')]"
17412267,外省人很團結，幾乎不會支持其他族時,PTT,0,"[('外省人', '團結')]"
11827040,台北外省人最愛讀中國史，歌頌黨國,PTT,0,"[('外省人', '黨國'), ('外省人', '台北')]"
17067941,外省人就認為自己是中國人， 不是台灣人,PTT,0,"[('外省人', '中國人')]"
21943389,都沒外省人了，居然還在撕裂族群,PTT,0,"[('外省人', '撕裂族群')]"
11652006,有黨國台北外省人霸權在，怎麼樣都不意外,PTT,0,"[('外省人', '黨國'), ('外省人', '台北')]"
10281447,真正高級外省人權貴早就都整個家族移民了,PTT,0,"[('外省人', '高級'), ('外省人', '權貴'), ('外省人', '移民')]"
18625002,就一群巴著黨國的低端外省人,PTT,1,"[('外省人', '黨國')]"
7346304,外省人真的蠻多自認高人一等,PTT,0,"[('外省人', '高人一等')]"
10013555,看他們的自我認同啊，自認外省人高人一等還是一堆,PTT,0,"[('外省人', '高人一等')]"
15443139,你不懂國民黨，外省人高人一等,PTT,0,"[('外省人', '國民黨'), ('外省人', '高人一等')]"
19985942,當初這批外省人高人一等吃香喝辣,PTT,0,"[('外省人', '高人一等')]"
22424939,泛藍外省嘴臉,PTT,0,"[('外省', '藍')]"
18181925,被低賤外省人炮打的高貴天龍外省權貴,PTT,1,"[('外省人', '權貴'), ('外省', '權貴')]"
14819434,外省豬、外省二代、外省權貴、黨國餘孽,PTT,1,"[('外省', '黨國'), ('外省', '權貴')]"
16615328,這就跟高喊族群平等，然後一邊罵外省權貴一樣的道理,PTT,0,"[('外省', '權貴')]"
26305245,台北市一堆外省老人當然都藍，尤其50、60老人黨國教育洗腦最藍,PTT,0,"[('外省', '藍'), ('外省', '黨國'), ('外省', '台北')]"
6934470,台北就外省城阿,PTT,0,"[('外省', '台北')]"
15477640,台北人還不是看不起說台語的，外省垃圾出去被人家電,PTT,1,"[('外省', '台北')]"
14991392,垃圾外省人從來沒把台灣當自己家鄉，反正撈完就跑,PTT,0,"[('外省人', 'KMT')]"
17180457,外省人整天對國民黨與蔣家歌功頌德,PTT,0,"[('外省人', '國民黨'), ('外省人', '蔣家')]"
477097,50歲以上的退休軍公教或外省二代長輩，從有投票權開始，不管怎樣就只投kmt,PTT,0,"[('外省二代', 'kmt'), ('外省二代', '軍公教')]"
25117053,說得好，像我們尊貴的外省人，怎麼可以跟大家一起念公立學校，一起考聯考。當然要搞個加分，才能顯示我們的特殊,PTT,0,"[('外省人', '加分')]"
6907280,很多跟著KMT來台的都權貴 高級外省人都歧視台灣人,PTT,0,"[('外省人', 'KMT'), ('外省人', '權貴'), ('外省人', '高級')]"
11633303,美國黑人就跟台灣外省人一樣 享特權又不回去原生祖國,PTT,0,"[('外省人', '特權'), ('外省人', '祖國')]"
20330072,外省政客正常，心向祖國台灣人愛支持外省人的下場,PTT,0,"[('外省人', '祖國'), ('外省', '祖國')]"
6907264,一輩子沒在中國生活過，說中國是他祖國的，就是外省人,PTT,0,"[('外省人', '祖國')]"
10657859,當時跟著KMT逃過來的一堆滯台中國人還是心向祖國瞧不起台灣，就算過了幾代他們還是深深覺得自己是高級外省人血統,PTT,0,"[('外省人', '滯台'), ('外省人', '高級'), ('外省人', '中國人'), ('外省人', 'KMT'), ('外省人', '祖國')]"
21870359,你的老師就靠加分的黨國外省仔啊,PTT,1,"[('外省', '加分'), ('外省', '黨國')]"
7195297,你應該沒看過北部人的素質吧，外省人多的地方水準就差,PTT,1,"[('外省人', '北部')]"
22612964,就垃圾外省人素質差啊，過太爽的垃圾北部人,PTT,1,"[('外省人', '北部')]"
8782108,北部那些外省人恨不得把台灣打趴，讓中國沿海來取代一群吃裡扒外廢物，包含黨國立法院勢力也都是北部人搞出來，並且持續強化的台灣的政治外交困境，北部外省人要負最大責任,PTT,0,"[('外省人', '統一'), ('外省人', '北部'), ('外省人', '黨國')]"
32878639,北部都是外省人,PTT,0,"[('外省人', '北部')]"
11489512,外省豬啊，中華民國風格,PTT,1,"[('外省', '中華民國')]"
22059383,台北跟台中一樣是外省人為主的大城市,PTT,0,"[('外省人', '台中'), ('外省人', '台北')]"
18423003,台中感覺都外省仔…,PTT,0,"[('外省', '台中')]"
6450009,美國的外省幫是怎樣的人? 都是有讀書的有錢人嗎,PTT,0,"[('外省', '有錢')]"
810058,外省人享盡特權,PTT,0,"[('外省人', '特權')]"
14655146,車禍真相真如判決書所載？看太多外省人享特權例子,PTT,0,"[('外省人', '特權')]"
33839197,這種外省人是得了便宜還賣乖，只因過過威權時代特權階級的生活,PTT,0,"[('外省人', '特權')]"
932550,外省人好大喜功,PTT,0,"[('外省人', '好大喜功')]"
20844023,外省人也不是不行，但既然來台了就好好待台灣，整天想被統一,PTT,0,"[('外省人', '統一')]"
32878496,外省人覺醒的真的不多，一堆被洗腦的奴才,PTT,1,"[('外省人', '意識形態/政治')]"
1092435,高級外省人一堆巴不得統一,PTT,0,"[('外省人', '統一'), ('外省人', '高級')]"
9358041,這些一堆出生且活在台灣的外省人為何堅持統一?,PTT,0,"[('外省人', '統一')]"
21275852,不是討厭中國人是討厭中共和你們這些滯留台灣盼統一的外省人及其後代，懂？,PTT,1,"[('外省人', '統一'), ('外省人', '中國人'), ('外省人', '中共')]"
25316601,外省人好處撈多多又有統一大夢,PTT,0,"[('外省人', '統一')]"
35288542,很多外省人巴不得統一,PTT,0,"[('外省人', '統一')]"
21991631,應該是18%外省人吧,PTT,0,"[('外省人', '18')]"
15515990,還有國民黨給外省人吸食的18%,PTT,1,"[('外省人', '國民黨'), ('外省人', '18')]"
9489631,有外省人台灣一定會被統，有外省人台灣一定不可能團結，外省人出名的吃裡扒外,PTT,1,"[('外省人', '團結')]"
12409178,試著跟學校合作推廣閱讀吧，台語8+9都不讀書的，只剩外省薇閣學生會看書,PTT,1,"[('外省', '薇閣')]"
16054921,當然是外省薇閣生最多的工程師、醫師阿。外省人從小學才藝，做科展，保送醫科、理工科，真的很優秀,PTT,0,"[('外省人', '薇閣'), ('外省', '薇閣')]"
17028291,外省薇閣醫師，穿著都很講究，在醫院上班，身上都不會有汗臭味誰叫你要讀公立國中，不努力學才藝做科展,PTT,0,"[('外省', '薇閣')]"
9410024,外省理組醫科薇閣生都年薪破兩三百,PTT,0,"[('外省', '薇閣')]"
11601029,薇閣的外省學生，從小學才藝、到教授實驗室做科展，培養品德，真的很優秀難怪醫科都是薇閣,PTT,0,"[('外省', '薇閣')]"
21961529,台語早該淘汰看外省人的薇閣，又有多元才藝，又會做科學小論文面試跟醫科教授打點好，就是高級人種,PTT,0,"[('外省人', '薇閣'), ('外省人', '高級')]"
17223963,頂尖？當然是外省人念的復興實或薇閣，從小培養才藝、國際觀，哪像其他人念不起只會讀書考試,PTT,1,"[('外省人', '薇閣')]"
34834193,薇閣外省人素質都滿好的，用多元入學保送醫科，長大都是醫師或科學家,PTT,0,"[('外省人', '薇閣')]"
1347645,高級薇閣外省人，也不能說酸，這是事實,PTT,0,"[('外省人', '薇閣'), ('外省人', '高級')]"
11921428,樓下小孩都送薇閣，跟外省人當同學，參加科展，做學習歷程檔案，保送醫科，真的很優秀,PTT,0,"[('外省人', '薇閣')]"
10798157,看看演藝界的外省幫一票勢力多大,PTT,0,"[('外省', '演藝界')]"
10013518,他們看起來就像是全家外省藍、死忠kmt那種,PTT,0,"[('外省', '藍'), ('外省', 'kmt')]"
18460066,北部能吃的只有外省菜，可悲北部人,PTT,1,"[('外省', '北部')]"
29565842,他是北部外省仔哪裡是高雄人,PTT,0,"[('外省', '北部')]"
21552661,這個比北部餿水垃圾好吃多了 只有味覺有問題的外省仔在吃,PTT,1,"[('外省', '北部')]"
22471074,台灣人就是要講台語啦，你他媽北部都外省,PTT,1,"[('外省', '北部')]"
25311431,呵呵，外省藍的理想不就是統一嗎,PTT,0,"[('外省', '藍'), ('外省', '統一')]"
20930978,一堆外省掛都有綠卡啊，嘴裡喊統一，身體誠實得很,PTT,1,"[('外省', '統一')]"
25582633,台灣人站起來喔，不能被外省權貴糟蹋，台灣民主保衛戰，投錯人就準備被統一了,PTT,0,"[('外省', '統一'), ('外省', '權貴')]"
2449844,外省加分仔，跟多元入學有87%像,PTT,1,"[('外省', '加分')]"
7170532,憑身分加分，跟外省加分有什麼差別,PTT,0,"[('外省', '加分')]"
17389719,連偵辦追訴都不用？外省權貴真是特權享好享滿！,PTT,0,"[('外省', '特權'), ('外省', '權貴')]"
9651688,逃難來的外省人就是自以為是,PTT,1,"[('外省人', '自以為是'), ('外省人', '逃難')]"
10672181,高級外省人逃難來台看到什麼都用搶的，現在後代子孫又嘴台灣資源不輸送中國，噁心,PTT,1,"[('外省人', '逃難'), ('外省人', '高級')]"
29834238,那什麼是台灣人？難道是你這個逃難的外省人後代？,PTT,0,"[('外省人', '逃難')]"
33813980,就垃圾外省18%啃老族,PTT,1,"[('外省', '18')]"
31855465,老伯可能是外省老兵之類的，腦袋只有黨國，沒有是非,PTT,1,"[('老兵', '黨國'), ('外省', '黨國')]"
